Time,MIRCC
103,26.0276
103,52.0062
103,26.0276
103,52.0552
103,26.0031
103,26.0174
103,52.0349
103,26.0174
103,26.0031
103,26.0174
103,52.0349
103,26.0031
103,26.0174
103,26.0031
103,26.0174
103,26.0031
103,26.0276
103,26.0031
103,26.0276
103,26.0031
103,26.0276
103,26.0031
103,26.0276
103,52.0062
103,26.0276
103,52.0062
103,26.0276
103,26.0031
103,26.0276
103,26.0031
103,26.0276
103,26.0031
103,26.0276
103,26.0031
103,26.0276
103,52.0552
103,52.0552
103,26.0276
103,25.9021
103,26.0276
103,825.713
103,52.0349
103,26.0276
103,25.9021
103,26.0276
103,825.713
103,52.0552
103,825.713
103,52.0349
103,26.0276
103,52.0552
103,26.0276
103,52.0552
103,26.0276
103,52.0552
103,26.0276
103,52.0349
103,26.0276
103,52.0552
103,52.0349
103,26.0276
103,52.0552
103,26.0276
103,52.0062
103,26.0031
103,52.0062
103,26.0031
103,52.0062
103,26.0031
103,52.0062
103,26.0031
103,26.0031
103,26.0031
103,26.0031
103,26.0174
103,26.0276
103,52.0552
103,26.0276
103,26.0174
103,26.0276
103,52.0552
103,26.0276
103,52.0349
103,26.0276
103,52.0349
103,26.0276
103,26.0174
103,26.0276
103,26.0174
103,26.0276
103,52.0552
103,26.0276
103,26.0174
103,26.0276
103,52.0552
103,26.0174
103,26.0276
103,26.0174
103,26.0276
103,52.0552
103,26.0276
103,26.0174
103,26.0276
103,26.0174
103,26.0276
103,824.917
103,52.0552
103,26.0276
103,52.0552
103,824.917
103,52.0552
103,26.0276
103,26.0174
103,26.0276
103,824.917
103,52.0062
103,52.0062
103,26.0031
103,52.0062
103,26.0031
103,52.0062
103,26.0031
103,52.0062
103,26.0031
103,52.0062
103,26.0031
103,52.0062
103,26.0031
103,52.0062
103,26.0031
103,26.0031
103,52.0062
103,26.0031
103,26.0031
103,26.0031
103,52.0062
103,52.0349
103,26.0031
103,26.0174
103,52.0349
103,26.0174
103,26.0031
103,26.0174
103,52.0062
103,26.0174
103,52.0062
103,26.0174
103,52.0349
103,26.0174
103,52.0349
103,26.0174
103,52.0349
103,26.0174
103,52.0349
103,52.0062
103,26.0174
103,52.0062
103,26.0174
103,35.0839
103,26.0276
103,35.0839
103,26.0276
103,35.0839
103,26.0276
103,306.394
103,35.0839
103,26.0276
103,306.394
103,34.5441
103,26.0276
103,228.697
103,34.4746
103,26.0276
103,34.4746
103,26.0276
103,290.651
103,34.5441
103,26.0276
103,34.5441
103,26.0276
103,228.697
103,34.4746
103,26.0276
103,290.651
103,34.4746
103,26.0276
103,34.5441
103,26.0276
103,35.0839
103,26.0276
103,306.394
103,35.0839
103,26.0276
103,35.0839
103,26.0276
103,306.394
103,35.0839
103,26.0276
103,34.4746
103,26.0276
103,290.651
103,34.4746
103,26.0276
103,26.0276
103,26.0276
103,26.0276
103,26.0276
103,34.5441
103,26.0276
103,228.697
103,34.5441
103,26.0276
103,34.5441
103,26.0276
103,228.697
103,26.0276
103,26.0276
103,34.5441
103,26.0276
103,34.4746
103,26.0276
103,290.651
103,34.4746
103,26.0276
103,34.4746
103,26.0276
103,290.651
103,34.4746
103,26.0276
103,35.0839
103,26.0276
103,34.5441
103,26.0276
103,34.5441
103,26.0276
103,228.697
103,35.0839
103,26.0276
103,306.394
103,26.0276
103,26.0276
103,35.0839
103,26.0276
103,306.394
103,35.0839
103,26.0276
103,26.0276
103,26.0276
103,26.0276
103,26.0276
103,26.0276
103,26.0276
103,825.742
103,26.0276
103,26.0276
103,825.742
103,35.0839
103,26.0276
103,306.394
103,34.5441
103,26.0276
103,35.0839
103,26.0276
103,34.5441
103,26.0276
103,228.697
103,34.5441
103,26.0276
103,228.697
103,34.5441
103,26.0276
103,52.0349
103,52.0349
103,26.0174
103,52.0062
103,26.0174
103,52.0062
103,26.0174
103,52.0349
103,26.0276
103,26.0031
103,26.0276
103,26.0031
103,26.0276
103,52.0349
103,26.0276
103,52.0552
103,26.0276
103,52.0552
103,52.0349
103,26.0276
103,52.0552
103,26.0276
103,52.0552
103,52.0349
103,26.0276
103,26.0174
103,26.0276
103,52.0552
103,26.0276
103,52.0552
103,26.0174
103,26.0276
103,52.0062
103,1842.13
103,52.0062
103,1842.13
103,52.0062
103,52.0062
103,36.2232
103,1243.27
103,34.0199
103,1204.33
103,33.7692
103,1236.65
104,52.572
104,26.286
104,309.82
104,52.572
104,309.82
104,9.07688
104,309.82
104,52.572
104,26.286
104,309.82
104,52.572
104,309.82
104,9.07688
104,309.82
104,52.572
104,309.82
104,52.572
104,26.286
104,309.82
104,9.07688
104,309.82
104,52.572
104,309.82
104,52.572
104,26.286
104,309.82
104,9.07688
104,309.82
104,52.572
104,26.286
104,309.82
104,52.572
104,309.82
104,9.07688
104,309.82
104,52.572
104,26.286
104,309.82
104,52.572
104,309.82
104,9.07688
104,309.82
104,52.572
104,26.286
104,309.82
104,52.572
104,309.82
104,9.07688
104,309.82
104,52.572
104,220.081
104,52.572
104,26.2751
104,220.081
104,8.7455
104,220.081
104,52.572
104,220.081
104,52.572
104,26.2751
104,220.081
104,8.7455
104,220.081
104,52.572
104,26.2751
104,220.081
104,52.572
104,220.081
104,8.7455
104,220.081
104,52.572
104,26.2751
104,220.081
104,52.572
104,220.081
104,8.7455
104,220.081
104,52.572
104,26.2751
104,220.081
104,52.572
104,220.081
104,8.7455
104,220.081
104,52.572
104,220.081
104,52.572
104,26.2751
104,220.081
104,8.7455
104,220.081
104,52.572
104,220.081
104,52.572
104,26.2751
104,220.081
104,8.7455
104,220.081
104,52.572
104,26.286
104,294.645
104,52.572
104,294.645
104,8.46361
104,294.645
104,52.572
104,26.286
104,294.645
104,52.572
104,294.645
104,8.46361
104,294.645
104,52.572
104,26.286
104,294.645
104,52.572
104,294.645
104,8.46361
104,294.645
104,52.572
104,52.572
104,26.286
104,52.572
104,294.645
104,52.572
104,26.286
104,294.645
104,8.46361
104,294.645
104,52.572
104,26.286
104,294.645
104,52.572
104,294.645
104,8.46361
104,294.645
104,26.2811
104,26.284
104,931.445
104,26.284
104,1861.61
104,26.284
104,1861.61
104,26.2811
104,26.284
104,931.445
104,52.5679
104,930.805
104,52.5679
104,26.284
104,52.5679
104,26.284
104,52.5679
104,26.284
104,52.5622
104,930.805
104,26.2811
104,1861.61
104,26.2811
104,1861.61
104,52.5622
104,26.2811
104,52.5622
104,26.2811
104,52.5622
104,26.2811
104,26.2811
104,26.2811
104,930.741
104,52.5622
104,26.2811
104,52.5622
104,930.741
104,26.2811
104,26.2811
104,930.741
104,52.5622
104,26.2811
104,52.5622
104,26.2811
104,52.5622
104,26.2811
104,52.5622
104,52.5622
104,26.2811
104,52.5622
104,26.2811
104,52.5622
104,26.284
104,52.5679
104,52.5622
104,26.284
104,52.5679
104,26.284
104,52.5622
104,26.286
104,52.572
104,26.286
104,52.5622
104,26.286
104,52.572
104,26.2811
104,26.284
104,52.5679
104,26.284
104,26.2811
104,26.284
104,52.5679
104,26.2811
104,26.284
104,26.2811
104,26.284
104,26.2811
104,26.286
104,26.2811
104,26.286
104,26.2811
104,26.286
104,26.2811
104,26.286
104,52.5622
104,26.286
104,52.5622
104,26.286
104,26.2811
104,26.286
104,26.2811
104,26.286
104,26.2811
104,26.286
104,26.2811
104,26.286
104,52.572
104,52.572
104,26.286
104,26.282
104,26.286
104,824.547
104,52.5679
104,26.286
104,26.282
104,26.286
104,824.547
104,52.572
104,824.547
104,52.5679
104,26.286
104,52.572
104,26.286
104,52.572
104,26.286
104,52.572
104,26.286
104,52.5679
104,26.286
104,52.572
104,52.5679
104,26.286
104,52.572
104,26.286
104,52.5622
104,26.2811
104,52.5622
104,26.2811
104,52.5622
104,26.2811
104,52.5622
104,26.2811
104,26.2811
104,26.2811
104,26.2811
104,26.284
104,26.286
104,52.572
104,26.286
104,26.284
104,26.286
104,52.572
104,26.286
104,52.5679
104,26.286
104,52.5679
104,26.286
104,26.284
104,26.286
104,26.284
104,26.286
104,52.572
104,26.286
104,26.284
104,26.286
104,52.572
104,26.284
104,26.286
104,26.284
104,26.286
104,52.572
104,26.286
104,26.284
104,26.286
104,26.284
104,26.286
104,825.217
104,52.572
104,26.286
104,52.572
104,825.217
104,52.572
104,26.286
104,26.284
104,26.286
104,825.217
104,52.5622
104,52.5622
104,26.2811
104,52.5622
104,26.2811
104,52.5622
104,26.2811
104,52.5622
104,26.2811
104,52.5622
104,26.2811
104,52.5622
104,26.2811
104,52.5622
104,26.2811
104,26.2811
104,52.5622
104,26.2811
104,26.2811
104,26.2811
104,52.5622
104,52.5679
104,26.2811
104,26.284
104,52.5679
104,26.284
104,26.2811
104,26.284
104,52.5622
104,26.284
104,52.5622
104,26.284
104,52.5679
104,26.284
104,52.5679
104,26.284
104,52.5679
104,26.284
104,52.5679
104,52.5622
104,26.284
104,52.5622
104,26.284
104,35.3629
104,26.286
104,35.3629
104,26.286
104,35.3629
104,26.286
104,309.823
104,35.3629
104,26.286
104,309.823
104,35.0205
104,26.286
104,220.138
104,34.7496
104,26.286
104,34.7496
104,26.286
104,294.591
104,35.0205
104,26.286
104,35.0205
104,26.286
104,220.138
104,34.7496
104,26.286
104,294.591
104,34.7496
104,26.286
104,35.0205
104,26.286
104,35.3629
104,26.286
104,309.823
104,35.3629
104,26.286
104,35.3629
104,26.286
104,309.823
104,35.3629
104,26.286
104,34.7496
104,26.286
104,294.591
104,34.7496
104,26.286
104,26.286
104,26.286
104,26.286
104,26.286
104,35.0205
104,26.286
104,220.138
104,35.0205
104,26.286
104,35.0205
104,26.286
104,220.138
104,26.286
104,26.286
104,35.0205
104,26.286
104,34.7496
104,26.286
104,294.591
104,34.7496
104,26.286
104,34.7496
104,26.286
104,294.591
104,34.7496
104,26.286
104,35.3629
104,26.286
104,35.0205
104,26.286
104,35.0205
104,26.286
104,220.138
104,35.3629
104,26.286
104,309.823
104,26.286
104,26.286
104,35.3629
104,26.286
104,309.823
104,35.3629
104,26.286
104,26.286
104,26.286
104,26.286
104,26.286
104,26.286
104,26.286
104,824.552
104,26.286
104,26.286
104,824.552
104,35.3629
104,26.286
104,309.823
104,35.0205
104,26.286
104,35.3629
104,26.286
104,35.0205
104,26.286
104,220.138
104,35.0205
104,26.286
104,220.138
104,35.0205
104,26.286
104,52.5679
104,52.5679
104,26.284
104,52.5622
104,26.284
104,52.5622
104,26.284
104,52.5679
104,26.286
104,26.2811
104,26.286
104,26.2811
104,26.286
104,52.5679
104,26.286
104,52.572
104,26.286
104,52.572
104,52.5679
104,26.286
104,52.572
104,26.286
104,52.572
104,52.5679
104,26.286
104,26.284
104,26.286
104,52.572
104,26.286
104,52.572
104,26.284
104,26.286
104,52.5622
104,1861.61
104,52.5622
104,1861.61
104,52.5622
104,52.5622
104,36.3071
104,1246.15
104,34.9665
104,1237.43
104,33.8507
104,1239.64
105,48.5003
105,24.2502
105,298.87
105,48.5003
105,298.87
105,8.79038
105,298.87
105,48.5003
105,24.2502
105,298.87
105,48.5003
105,298.87
105,8.79038
105,298.87
105,48.5003
105,298.87
105,48.5003
105,24.2502
105,298.87
105,8.79038
105,298.87
105,48.5003
105,298.87
105,48.5003
105,24.2502
105,298.87
105,8.79038
105,298.87
105,48.5003
105,24.2502
105,298.87
105,48.5003
105,298.87
105,8.79038
105,298.87
105,48.5003
105,24.2502
105,298.87
105,48.5003
105,298.87
105,8.79038
105,298.87
105,48.5003
105,24.2502
105,298.87
105,48.5003
105,298.87
105,8.79038
105,298.87
105,48.5003
105,243.329
105,48.5003
105,24.248
105,243.329
105,7.49129
105,243.329
105,48.5003
105,243.329
105,48.5003
105,24.248
105,243.329
105,7.49129
105,243.329
105,48.5003
105,24.248
105,243.329
105,48.5003
105,243.329
105,7.49129
105,243.329
105,48.5003
105,24.248
105,243.329
105,48.5003
105,243.329
105,7.49129
105,243.329
105,48.5003
105,24.248
105,243.329
105,48.5003
105,243.329
105,7.49129
105,243.329
105,48.5003
105,243.329
105,48.5003
105,24.248
105,243.329
105,7.49129
105,243.329
105,48.5003
105,243.329
105,48.5003
105,24.248
105,243.329
105,7.49129
105,243.329
105,48.5003
105,24.2502
105,284.604
105,48.5003
105,284.604
105,7.9685
105,284.604
105,48.5003
105,24.2502
105,284.604
105,48.5003
105,284.604
105,7.9685
105,284.604
105,48.5003
105,24.2502
105,284.604
105,48.5003
105,284.604
105,7.9685
105,284.604
105,48.5003
105,48.5003
105,24.2502
105,48.5003
105,284.604
105,48.5003
105,24.2502
105,284.604
105,7.9685
105,284.604
105,48.5003
105,24.2502
105,284.604
105,48.5003
105,284.604
105,7.9685
105,284.604
105,24.3664
105,24.3201
105,866.452
105,24.3201
105,1726
105,24.3201
105,1726
105,24.3664
105,24.3201
105,866.452
105,48.6401
105,863.002
105,48.6401
105,24.3201
105,48.6401
105,24.3201
105,48.6401
105,24.3201
105,48.7327
105,863.002
105,24.3664
105,1726
105,24.3664
105,1726
105,48.7327
105,24.3664
105,48.7327
105,24.3664
105,48.7327
105,24.3664
105,24.3664
105,24.3664
105,864.65
105,48.7327
105,24.3664
105,48.7327
105,864.65
105,24.3664
105,24.3664
105,864.65
105,48.7327
105,24.3664
105,48.7327
105,24.3664
105,48.7327
105,24.3664
105,48.7327
105,48.7327
105,24.3664
105,48.7327
105,24.3664
105,48.7327
105,24.3201
105,48.6401
105,48.7327
105,24.3201
105,48.6401
105,24.3201
105,48.7327
105,24.2502
105,48.5003
105,2.43E+01
105,48.7327
105,24.2502
105,48.5003
105,24.3664
105,24.3201
105,48.6401
105,24.3201
105,24.3664
105,24.3201
105,48.6401
105,24.3664
105,24.3201
105,24.3664
105,24.3201
105,24.3664
105,24.2502
105,24.3664
105,24.2502
105,24.3664
105,24.2502
105,24.3664
105,24.2502
105,48.7327
105,24.2502
105,48.7327
105,24.2502
105,24.3664
105,24.2502
105,24.3664
105,24.2502
105,24.3664
105,24.2502
105,24.3664
105,24.2502
105,48.5003
105,48.5003
105,24.2502
105,24.6025
105,24.2502
105,826.804
105,48.6401
105,24.2502
105,24.6025
105,24.2502
105,826.804
105,48.5003
105,826.804
105,48.6401
105,24.2502
105,48.5003
105,24.2502
105,48.5003
105,24.2502
105,48.5003
105,24.2502
105,48.6401
105,24.2502
105,48.5003
105,48.6401
105,24.2502
105,48.5003
105,24.2502
105,48.7327
105,24.3664
105,48.7327
105,24.3664
105,48.7327
105,24.3664
105,48.7327
105,24.3664
105,24.3664
105,24.3664
105,24.3664
105,24.3201
105,24.2502
105,48.5003
105,24.2502
105,24.3201
105,24.2502
105,48.5003
105,24.2502
105,48.6401
105,24.2502
105,48.6401
105,24.2502
105,24.3201
105,24.2502
105,24.3201
105,24.2502
105,48.5003
105,24.2502
105,24.3201
105,24.2502
105,48.5003
105,24.3201
105,24.2502
105,24.3201
105,24.2502
105,48.5003
105,24.2502
105,24.3201
105,24.2502
105,24.3201
105,24.2502
105,826.107
105,48.5003
105,24.2502
105,48.5003
105,826.107
105,48.5003
105,24.2502
105,24.3201
105,24.2502
105,826.107
105,48.7327
105,48.7327
105,24.3664
105,48.7327
105,24.3664
105,48.7327
105,24.3664
105,48.7327
105,24.3664
105,48.7327
105,24.3664
105,48.7327
105,24.3664
105,48.7327
105,24.3664
105,24.3664
105,48.7327
105,24.3664
105,24.3664
105,24.3664
105,48.7327
105,48.6401
105,24.3664
105,24.3201
105,48.6401
105,24.3201
105,24.3664
105,24.3201
105,48.7327
105,24.3201
105,48.7327
105,24.3201
105,48.6401
105,24.3201
105,48.6401
105,24.3201
105,48.6401
105,24.3201
105,48.6401
105,48.7327
105,24.3201
105,48.7327
105,24.3201
105,33.0405
105,24.2502
105,33.0405
105,24.2502
105,33.0405
105,24.2502
105,298.04
105,33.0405
105,24.2502
105,298.04
105,31.7393
105,24.2502
105,244.171
105,32.2187
105,24.2502
105,32.2187
105,24.2502
105,284.593
105,31.7393
105,24.2502
105,31.7393
105,24.2502
105,244.171
105,32.2187
105,24.2502
105,284.593
105,32.2187
105,24.2502
105,31.7393
105,24.2502
105,33.0405
105,24.2502
105,298.04
105,33.0405
105,24.2502
105,33.0405
105,24.2502
105,298.04
105,33.0405
105,24.2502
105,32.2187
105,24.2502
105,284.593
105,32.2187
105,24.2502
105,24.2502
105,24.2502
105,24.2502
105,24.2502
105,31.7393
105,24.2502
105,244.171
105,31.7393
105,24.2502
105,31.7393
105,24.2502
105,244.171
105,24.2502
105,24.2502
105,31.7393
105,24.2502
105,32.2187
105,24.2502
105,284.593
105,32.2187
105,24.2502
105,32.2187
105,24.2502
105,284.593
105,32.2187
105,24.2502
105,33.0405
105,24.2502
105,31.7393
105,24.2502
105,31.7393
105,24.2502
105,244.171
105,33.0405
105,24.2502
105,298.04
105,24.2502
105,24.2502
105,33.0405
105,24.2502
105,298.04
105,33.0405
105,24.2502
105,24.2502
105,24.2502
105,24.2502
105,24.2502
105,24.2502
105,24.2502
105,826.803
105,24.2502
105,24.2502
105,826.803
105,33.0405
105,24.2502
105,298.04
105,31.7393
105,24.2502
105,33.0405
105,24.2502
105,31.7393
105,24.2502
105,244.171
105,31.7393
105,24.2502
105,244.171
105,31.7393
105,24.2502
105,48.6401
105,48.6401
105,24.3201
105,48.7327
105,24.3201
105,48.7327
105,24.3201
105,48.6401
105,24.2502
105,24.3664
105,24.2502
105,24.3664
105,24.2502
105,48.6401
105,24.2502
105,48.5003
105,24.2502
105,48.5003
105,48.6401
105,24.2502
105,48.5003
105,24.2502
105,48.5003
105,48.6401
105,24.2502
105,24.3201
105,24.2502
105,48.5003
105,24.2502
105,48.5003
105,24.3201
105,24.2502
105,48.7327
105,1726
105,48.7327
105,1726
105,48.7327
105,48.7327
105,35.1614
105,1206.83
105,30.4308
105,1077.95
105,31.8733
105,1167.22
106,46.9391
106,23.4696
106,309.149
106,46.9391
106,309.149
106,8.97526
106,309.149
106,46.9391
106,23.4696
106,309.149
106,46.9391
106,309.149
106,8.97526
106,309.149
106,46.9391
106,309.149
106,46.9391
106,23.4696
106,309.149
106,8.97526
106,309.149
106,46.9391
106,309.149
106,46.9391
106,23.4696
106,309.149
106,8.97526
106,309.149
106,46.9391
106,23.4696
106,309.149
106,46.9391
106,309.149
106,8.97526
106,309.149
106,46.9391
106,23.4696
106,309.149
106,46.9391
106,309.149
106,8.97526
106,309.149
106,46.9391
106,23.4696
106,309.149
106,46.9391
106,309.149
106,8.97526
106,309.149
106,46.9391
106,224.725
106,46.9391
106,23.4691
106,224.725
106,6.44357
106,224.725
106,46.9391
106,224.725
106,46.9391
106,23.4691
106,224.725
106,6.44357
106,224.725
106,46.9391
106,23.4691
106,224.725
106,46.9391
106,224.725
106,6.44357
106,224.725
106,46.9391
106,23.4691
106,224.725
106,46.9391
106,224.725
106,6.44357
106,224.725
106,46.9391
106,23.4691
106,224.725
106,46.9391
106,224.725
106,6.44357
106,224.725
106,46.9391
106,224.725
106,46.9391
106,23.4691
106,224.725
106,6.44357
106,224.725
106,46.9391
106,224.725
106,46.9391
106,23.4691
106,224.725
106,6.44357
106,224.725
106,46.9391
106,23.4696
106,294.211
106,46.9391
106,294.211
106,8.05073
106,294.211
106,46.9391
106,23.4696
106,294.211
106,46.9391
106,294.211
106,8.05073
106,294.211
106,46.9391
106,23.4696
106,294.211
106,46.9391
106,294.211
106,8.05073
106,294.211
106,46.9391
106,46.9391
106,23.4696
106,46.9391
106,294.211
106,46.9391
106,23.4696
106,294.211
106,8.05073
106,294.211
106,46.9391
106,23.4696
106,294.211
106,46.9391
106,294.211
106,8.05073
106,294.211
106,23.4928
106,23.4835
106,833.524
106,23.4835
106,1664.01
106,23.4835
106,1664.01
106,23.4928
106,23.4835
106,833.524
106,46.9671
106,832.003
106,46.9671
106,23.4835
106,46.9671
106,23.4835
106,46.9671
106,23.4835
106,46.9856
106,832.003
106,23.4928
106,1664.01
106,23.4928
106,1664.01
106,46.9856
106,23.4928
106,46.9856
106,23.4928
106,46.9856
106,23.4928
106,23.4928
106,23.4928
106,832.332
106,46.9856
106,23.4928
106,46.9856
106,832.332
106,23.4928
106,23.4928
106,832.332
106,46.9856
106,23.4928
106,46.9856
106,23.4928
106,46.9856
106,23.4928
106,46.9856
106,46.9856
106,23.4928
106,46.9856
106,23.4928
106,46.9856
106,23.4835
106,46.9671
106,46.9856
106,23.4835
106,46.9671
106,23.4835
106,46.9856
106,23.4696
106,46.9391
106,23.4696
106,46.9856
106,23.4696
106,46.9391
106,23.4928
106,23.4835
106,46.9671
106,23.4835
106,23.4928
106,23.4835
106,46.9671
106,23.4928
106,23.4835
106,23.4928
106,23.4835
106,23.4928
106,23.4696
106,23.4928
106,23.4696
106,23.4928
106,23.4696
106,23.4928
106,23.4696
106,46.9856
106,23.4696
106,46.9856
106,23.4696
106,23.4928
106,23.4696
106,23.4928
106,23.4696
106,23.4928
106,23.4696
106,23.4928
106,23.4696
106,46.9391
106,46.9391
106,23.4696
106,23.6346
106,23.4696
106,828.086
106,46.9671
106,23.4696
106,23.6346
106,23.4696
106,828.086
106,46.9391
106,828.086
106,46.9671
106,23.4696
106,46.9391
106,23.4696
106,46.9391
106,23.4696
106,46.9391
106,23.4696
106,46.9671
106,23.4696
106,46.9391
106,46.9671
106,23.4696
106,46.9391
106,23.4696
106,46.9856
106,23.4928
106,46.9856
106,23.4928
106,46.9856
106,23.4928
106,46.9856
106,23.4928
106,23.4928
106,23.4928
106,23.4928
106,23.4835
106,23.4696
106,46.9391
106,23.4696
106,23.4835
106,23.4696
106,46.9391
106,23.4696
106,46.9671
106,23.4696
106,46.9671
106,23.4696
106,23.4835
106,23.4696
106,23.4835
106,23.4696
106,46.9391
106,23.4696
106,23.4835
106,23.4696
106,46.9391
106,23.4835
106,23.4696
106,23.4835
106,23.4696
106,46.9391
106,23.4696
106,23.4835
106,23.4696
106,23.4835
106,23.4696
106,827.946
106,46.9391
106,23.4696
106,46.9391
106,827.946
106,46.9391
106,23.4696
106,23.4835
106,23.4696
106,827.946
106,46.9856
106,46.9856
106,23.4928
106,46.9856
106,23.4928
106,46.9856
106,23.4928
106,46.9856
106,23.4928
106,46.9856
106,23.4928
106,46.9856
106,23.4928
106,46.9856
106,23.4928
106,23.4928
106,46.9856
106,23.4928
106,23.4928
106,23.4928
106,46.9856
106,46.9671
106,23.4928
106,23.4835
106,46.9671
106,23.4835
106,23.4928
106,23.4835
106,46.9856
106,23.4835
106,46.9856
106,23.4835
106,46.9671
106,23.4835
106,46.9671
106,23.4835
106,46.9671
106,23.4835
106,46.9671
106,46.9856
106,23.4835
106,46.9856
106,23.4835
106,32.4448
106,23.4696
106,32.4448
106,23.4696
106,32.4448
106,23.4696
106,309.814
106,32.4448
106,23.4696
106,309.814
106,29.9127
106,23.4696
106,224.063
106,31.5203
106,23.4696
106,31.5203
106,23.4696
106,293.38
106,29.9127
106,23.4696
106,29.9127
106,23.4696
106,224.063
106,31.5203
106,23.4696
106,293.38
106,31.5203
106,23.4696
106,29.9127
106,23.4696
106,32.4448
106,23.4696
106,309.814
106,32.4448
106,23.4696
106,32.4448
106,23.4696
106,309.814
106,32.4448
106,23.4696
106,31.5203
106,23.4696
106,293.38
106,31.5203
106,23.4696
106,23.4696
106,23.4696
106,23.4696
106,23.4696
106,29.9127
106,23.4696
106,224.063
106,29.9127
106,23.4696
106,29.9127
106,23.4696
106,224.063
106,23.4696
106,23.4696
106,29.9127
106,23.4696
106,31.5203
106,23.4696
106,293.38
106,31.5203
106,23.4696
106,31.5203
106,23.4696
106,293.38
106,31.5203
106,23.4696
106,32.4448
106,23.4696
106,29.9127
106,23.4696
106,29.9127
106,23.4696
106,224.063
106,32.4448
106,23.4696
106,309.814
106,23.4696
106,23.4696
106,32.4448
106,23.4696
106,309.814
106,32.4448
106,23.4696
106,23.4696
106,23.4696
106,23.4696
106,23.4696
106,23.4696
106,23.4696
106,827.257
106,23.4696
106,23.4696
106,827.257
106,32.4448
106,23.4696
106,309.814
106,29.9127
106,23.4696
106,32.4448
106,23.4696
106,29.9127
106,23.4696
106,224.063
106,29.9127
106,23.4696
106,224.063
106,29.9127
106,23.4696
106,46.9671
106,46.9671
106,23.4835
106,46.9856
106,23.4835
106,46.9856
106,23.4835
106,46.9671
106,23.4696
106,23.4928
106,23.4696
106,23.4928
106,23.4696
106,46.9671
106,23.4696
106,46.9391
106,23.4696
106,46.9391
106,46.9671
106,23.4696
106,46.9391
106,23.4696
106,46.9391
106,46.9671
106,23.4696
106,23.4835
106,23.4696
106,46.9391
106,23.4696
106,46.9391
106,23.4835
106,23.4696
106,46.9856
106,1664.01
106,46.9856
106,1664.01
106,46.9856
106,46.9856
106,35.901
106,1232.22
106,25.8674
106,916.507
106,32.2028
106,1179.29
107,46.7206
107,23.3603
107,302.892
107,46.7206
107,302.892
107,8.6974
107,302.892
107,46.7206
107,23.3603
107,302.892
107,46.7206
107,302.892
107,8.6974
107,302.892
107,46.7206
107,302.892
107,46.7206
107,23.3603
107,302.892
107,8.6974
107,302.892
107,46.7206
107,302.892
107,46.7206
107,23.3603
107,302.892
107,8.6974
107,302.892
107,46.7206
107,23.3603
107,302.892
107,46.7206
107,302.892
107,8.6974
107,302.892
107,46.7206
107,23.3603
107,302.892
107,46.7206
107,302.892
107,8.6974
107,302.892
107,46.7206
107,23.3603
107,302.892
107,46.7206
107,302.892
107,8.6974
107,302.892
107,46.7206
107,235.953
107,46.7206
107,23.3602
107,235.953
107,6.89028
107,235.953
107,46.7206
107,235.953
107,46.7206
107,23.3602
107,235.953
107,6.89028
107,235.953
107,46.7206
107,23.3602
107,235.953
107,46.7206
107,235.953
107,6.89028
107,235.953
107,46.7206
107,23.3602
107,235.953
107,46.7206
107,235.953
107,6.89028
107,235.953
107,46.7206
107,23.3602
107,235.953
107,46.7206
107,235.953
107,6.89028
107,235.953
107,46.7206
107,235.953
107,46.7206
107,23.3602
107,235.953
107,6.89028
107,235.953
107,46.7206
107,235.953
107,46.7206
107,23.3602
107,235.953
107,6.89028
107,235.953
107,46.7206
107,23.3603
107,288.666
107,46.7206
107,288.666
107,7.77265
107,288.666
107,46.7206
107,23.3603
107,288.666
107,46.7206
107,288.666
107,7.77265
107,288.666
107,46.7206
107,23.3603
107,288.666
107,46.7206
107,288.666
107,7.77265
107,288.666
107,46.7206
107,46.7206
107,23.3603
107,46.7206
107,288.666
107,46.7206
107,23.3603
107,288.666
107,7.77265
107,288.666
107,46.7206
107,23.3603
107,288.666
107,46.7206
107,288.666
107,7.77265
107,288.666
107,23.3618
107,23.3381
107,826.936
107,23.3381
107,1654.92
107,23.3381
107,1654.92
107,23.3618
107,23.3381
107,826.936
107,46.6762
107,827.461
107,46.6762
107,23.3381
107,46.6762
107,23.3381
107,46.6762
107,23.3381
107,46.7237
107,827.461
107,23.3618
107,1654.92
107,23.3618
107,1654.92
107,46.7237
107,23.3618
107,46.7237
107,23.3618
107,46.7237
107,23.3618
107,23.3618
107,23.3618
107,826.697
107,46.7237
107,23.3618
107,46.7237
107,826.697
107,23.3618
107,23.3618
107,826.697
107,46.7237
107,23.3618
107,46.7237
107,23.3618
107,46.7237
107,23.3618
107,46.7237
107,46.7237
107,23.3618
107,46.7237
107,23.3618
107,46.7237
107,23.3381
107,46.6762
107,46.7237
107,23.3381
107,46.6762
107,23.3381
107,46.7237
107,23.3603
107,46.7206
107,23.3603
107,46.7237
107,23.3603
107,46.7206
107,23.3618
107,23.3381
107,46.6762
107,23.3381
107,23.3618
107,23.3381
107,46.6762
107,23.3618
107,23.3381
107,23.3618
107,23.3381
107,23.3618
107,23.3603
107,23.3618
107,23.3603
107,23.3618
107,23.3603
107,23.3618
107,23.3603
107,46.7237
107,23.3603
107,46.7237
107,23.3603
107,23.3618
107,23.3603
107,23.3618
107,23.3603
107,23.3618
107,23.3603
107,23.3618
107,23.3603
107,46.7206
107,46.7206
